Timestamp,Sport,Away,Home,Market,Direction,Movement,Spread Line Home,Spread Line Away,Total Line,Odds (Am),Reason Text,Opening Decimal,Peak Decimal,Current Decimal,MinutesToStart,Actual Winner,Predicted,Prediction Result,Stake Amount,Game Time,American Odds,LowVig Home Odds (Am),LowVig Away Odds (Am),BetOnline Home Odds (Am),BetOnline Away Odds (Am),LowVig Home Decimal,LowVig Away Decimal,Decimal Odds (Current),ImpliedProb,Edge,Bet ID,Tier Code,Tier Label,Blank5,Blank6,ML Direction,Model Probability,Bet Limit,Limit Trend,Min Proba Threshold,Strong Flag (YES/NO),Blank7,Blank8,Bank9,Blank10,Blank11,Blank12,Blank13,Blank14,Blank15,Blank16,KalshiTicker,KalshiSide,KalshiPrice,KalshiTIF,KalshiQty,SentToKalshi,KalshiStatus,KalshiOrderId,KalshiTs,KalshiError
2025-10-09 19:36:09,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Spread moved off the peak. Model 55.5% vs implied 51.8%. Recent movement: -108 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.93,2.01,1.93,23.9,Push,Southern Mississippi Golden Eagles,P,189.22,"Oct 9, 8:00 PM EDT",-108,133,-154,133,-154,2.33,1.65,1.93,,,T199CB54FF09-SPR-57D647,,,,,Spread Favorite,0.5546,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:41:11,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Home,Spread Favorite,"-108 → 101 → -105 (Down, -206¢ vs peak, ≥15¢ req)",3,-3,60,-105,"Spread moved off the peak. Model 55.3% vs implied 51.3%. Recent movement: -108 → 101 → -105 (Down, -206¢ vs peak, ≥15¢ req)",1.93,2.01,1.95,18.8,Push,Georgia Southern Eagles,P,206.47,"Oct 9, 8:00 PM EDT",-105,133,-154,133,-154,2.33,1.65,1.95,,,T199CB599D91-SPR-67ED3D,,,,,Spread Favorite,0.5531,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:41:12,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Spread moved off the peak. Model 55.3% vs implied 51.8%. Recent movement: -108 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.93,2.01,1.93,18.8,Push,Southern Mississippi Golden Eagles,P,181.18,"Oct 9, 8:00 PM EDT",-108,133,-154,133,-154,2.33,1.65,1.93,,,T199CB59A096-SPR-BC92F3,,,,,Spread Favorite,0.5531,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:46:15,americanfootball_nfl,Philadelphia Eagles,New York Giants,Spread Away,Spread Favorite,"-110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",7.5,-7.5,40.5,-101,"Spread moved off the peak. Model 52.1% vs implied 50.3%. Recent movement: -110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",1.91,2.1,1.99,28.8,New York Giants,Philadelphia Eagles,0,94.65,"Oct 9, 8:15 PM EDT",-101,340,-435,340,-435,4.4,1.23,1.99,,,T199CB5E3E03-SPR-3F896A,,,,,Spread Favorite,0.5213,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:46:16,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,H2H Home,Underdog,"112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",3,-3,60,127,"Underdog price suggests value. Reversal after a peak. Model 50.0% vs implied 44.1%. Recent movement: 112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",2.12,2.42,2.27,13.8,Southern Mississippi Golden Eagles,Georgia Southern Eagles,0,263.86,"Oct 9, 8:00 PM EDT",127,125,-145,125,-145,2.25,1.69,2.27,,,T199CB5E4118-H2H-869400,,,,,Underdog,0.4996,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:46:16,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Home,Spread Favorite,"-108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",3,-3,60,-111,"Spread moved off the peak. Model 58.8% vs implied 52.6%. Recent movement: -108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",1.93,2.01,1.9,13.8,Push,Georgia Southern Eagles,P,326.85,"Oct 9, 8:00 PM EDT",-111,125,-145,125,-145,2.25,1.69,1.9,,,T199CB5E4329-SPR-175FF5,,,,,Spread Favorite,0.5882,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:46:17,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",3,-3,60,-101,"Spread moved off the peak. Model 58.8% vs implied 50.3%. Recent movement: -108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",1.93,2.01,1.99,13.8,Push,Southern Mississippi Golden Eagles,P,430.83,"Oct 9, 8:00 PM EDT",-101,125,-145,125,-145,2.25,1.69,1.99,,,T199CB5E4834-SPR-8122E5,,,,,Spread Favorite,0.5882,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:46:18,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Total Over,Over,"-110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Total showed a late reversal. Model 54.6% vs implied 51.8%. Recent movement: -110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.91,2.01,1.93,13.8,Over,Over,1,142.64,"Oct 9, 8:00 PM EDT",-108,125,-145,125,-145,2.25,1.69,1.93,,,T199CB5E4A66-TOT-7F1A3E,,,,,Over,0.5456,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:51:21,americanfootball_nfl,Philadelphia Eagles,New York Giants,Spread Away,Spread Favorite,"-110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",7.5,-7.5,40.5,-101,"Spread moved off the peak. Model 52.0% vs implied 50.3%. Recent movement: -110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",1.91,2.1,1.99,23.7,New York Giants,Philadelphia Eagles,0,88.27,"Oct 9, 8:15 PM EDT",-101,340,-435,344,-435,4.4,1.23,1.99,,,T199CB62EC6D-SPR-CFF481,,,,,Spread Favorite,0.5201,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:51:22,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,H2H Home,Underdog,"112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",3,-3,60,127,"Underdog price suggests value. Reversal after a peak. Model 51.4% vs implied 44.1%. Recent movement: 112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",2.12,2.42,2.27,8.7,Southern Mississippi Golden Eagles,Georgia Southern Eagles,0,328.48,"Oct 9, 8:00 PM EDT",127,125,-145,125,-145,2.25,1.69,2.27,,,T199CB62EF79-H2H-4F5C72,,,,,Underdog,0.514,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:51:23,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Home,Spread Favorite,"-108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",3,-3,60,-111,"Spread moved off the peak. Model 60.3% vs implied 52.6%. Recent movement: -108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",1.93,2.01,1.9,8.7,Push,Georgia Southern Eagles,P,403.18,"Oct 9, 8:00 PM EDT",-111,125,-145,125,-145,2.25,1.69,1.9,,,T199CB62F1A3-SPR-3A2389,,,,,Spread Favorite,0.6027,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:51:23,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",3,-3,60,-101,"Spread moved off the peak. Model 60.3% vs implied 50.3%. Recent movement: -108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",1.93,2.01,1.99,8.7,Push,Southern Mississippi Golden Eagles,P,503.51,"Oct 9, 8:00 PM EDT",-101,125,-145,125,-145,2.25,1.69,1.99,,,T199CB62F3B2-SPR-FE683E,,,,,Spread Favorite,0.6027,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:51:24,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Total Over,Over,"-110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Total showed a late reversal. Model 56.7% vs implied 51.8%. Recent movement: -110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.91,2.01,1.93,8.7,Over,Over,1,255.94,"Oct 9, 8:00 PM EDT",-108,125,-145,125,-145,2.25,1.69,1.93,,,T199CB62F5CD-TOT-4F4C3A,,,,,Over,0.5675,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:56:26,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,H2H Home,Underdog,"112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",3,-3,60,127,"Underdog price suggests value. Reversal after a peak. Model 52.2% vs implied 44.1%. Recent movement: 112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",2.12,2.42,2.27,3.6,Southern Mississippi Golden Eagles,Georgia Southern Eagles,0,365.37,"Oct 9, 8:00 PM EDT",127,125,-145,125,-145,2.25,1.69,2.27,,,T199CB679361-H2H-A0E879,,,,,Underdog,0.5223,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:56:27,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Home,Spread Favorite,"-108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",3,-3,60,-111,"Spread moved off the peak. Model 61.4% vs implied 52.6%. Recent movement: -108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",1.93,2.01,1.9,3.6,Push,Georgia Southern Eagles,P,460.14,"Oct 9, 8:00 PM EDT",-111,125,-145,125,-145,2.25,1.69,1.9,,,T199CB6796B8-SPR-1F516C,,,,,Spread Favorite,0.6135,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:56:28,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",3,-3,60,-101,"Spread moved off the peak. Model 61.4% vs implied 50.3%. Recent movement: -108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",1.93,2.01,1.99,3.6,Push,Southern Mississippi Golden Eagles,P,557.74,"Oct 9, 8:00 PM EDT",-101,125,-145,125,-145,2.25,1.69,1.99,,,T199CB67991B-SPR-5803D0,,,,,Spread Favorite,0.6135,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:56:29,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Total Over,Over,"-110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Total showed a late reversal. Model 58.3% vs implied 51.8%. Recent movement: -110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.91,2.01,1.93,3.6,Over,Over,1,335.36,"Oct 9, 8:00 PM EDT",-108,125,-145,125,-145,2.25,1.69,1.93,,,T199CB679E61-TOT-85AA29,,,,,Over,0.5828,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 19:56:30,americanfootball_ncaaf,Jacksonville State Gamecocks,Sam Houston State Bearkats,Total Over,Over,"-110 → 102 → -111 (Down, -213¢ vs peak, ≥15¢ req)",7,-7,54,-111,"Total showed a late reversal. Model 54.6% vs implied 52.6%. Recent movement: -110 → 102 → -111 (Down, -213¢ vs peak, ≥15¢ req)",1.91,2.02,1.9,6.6,Over,Over,1,105.84,"Oct 9, 8:03 PM EDT",-111,-278,-278,-278,-278,1.36,1.36,1.9,,,T199CB67A11F-TOT-2DC0D7,,,,,Over,0.5464,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:33,americanfootball_nfl,Philadelphia Eagles,New York Giants,Spread Away,Spread Favorite,"-110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-101,"Spread moved off the peak. Model 55.7% vs implied 50.3%. Recent movement: -110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",1.91,2.1,1.99,13.5,New York Giants,Philadelphia Eagles,0,275.21,"Oct 9, 8:15 PM EDT",-101,344,-435,344,-435,4.44,1.23,1.99,,,T199CB6C40B2-SPR-99E92A,,,,,Spread Favorite,0.5573,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:34,americanfootball_ncaaf,Jacksonville State Gamecocks,Sam Houston State Bearkats,Total Over,Over,"-110 → 102 → -111 (Down, -213¢ vs peak, ≥15¢ req)",7,-7,54,-111,"Total showed a late reversal. Model 55.3% vs implied 52.6%. Recent movement: -110 → 102 → -111 (Down, -213¢ vs peak, ≥15¢ req)",1.91,2.02,1.9,1.5,Over,Over,1,138.44,"Oct 9, 8:03 PM EDT",-111,-278,-278,-278,-278,1.36,1.36,1.9,,,T199CB6C44A7-TOT-E3B592,,,,,Over,0.5525,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:34,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,H2H Home,Underdog,"112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",3,-3,60,127,"Underdog price suggests value. Reversal after a peak. Model 52.0% vs implied 44.1%. Recent movement: 112 → 142 → 127 (Down, -15¢ vs peak, ≥15¢ req)",2.12,2.42,2.27,4.5,Southern Mississippi Golden Eagles,Georgia Southern Eagles,0,356.15,"Oct 9, 8:06 PM EDT",127,125,-145,125,-145,2.25,1.69,2.27,,,T199CB6C469E-H2H-59484D,,,,,Underdog,0.5202,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:36,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Home,Spread Favorite,"-108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",3,-3,60,-111,"Spread moved off the peak. Model 60.8% vs implied 52.6%. Recent movement: -108 → 101 → -111 (Down, -212¢ vs peak, ≥15¢ req)",1.93,2.01,1.9,4.5,Push,Georgia Southern Eagles,P,431.66,"Oct 9, 8:06 PM EDT",-111,125,-145,125,-145,2.25,1.69,1.9,,,T199CB6C4AF5-SPR-032FFE,,,,,Spread Favorite,0.6081,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:36,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Spread Away,Spread Favorite,"-108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",3,-3,60,-101,"Spread moved off the peak. Model 60.8% vs implied 50.3%. Recent movement: -108 → 101 → -101 (Down, -202¢ vs peak, ≥15¢ req)",1.93,2.01,1.99,4.5,Push,Southern Mississippi Golden Eagles,P,530.62,"Oct 9, 8:06 PM EDT",-101,125,-145,125,-145,2.25,1.69,1.99,,,T199CB6C4CE4-SPR-0932F6,,,,,Spread Favorite,0.6081,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:01:37,americanfootball_ncaaf,Southern Mississippi Golden Eagles,Georgia Southern Eagles,Total Over,Over,"-110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",3,-3,60,-108,"Total showed a late reversal. Model 57.5% vs implied 51.8%. Recent movement: -110 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.91,2.01,1.93,4.5,Over,Over,1,293.48,"Oct 9, 8:06 PM EDT",-108,125,-145,125,-145,2.25,1.69,1.93,,,T199CB6C4EC8-TOT-772675,,,,,Over,0.5747,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:06:39,americanfootball_nfl,Philadelphia Eagles,New York Giants,Spread Away,Spread Favorite,"-110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-101,"Spread moved off the peak. Model 56.7% vs implied 50.3%. Recent movement: -110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",1.91,2.1,1.99,8.4,New York Giants,Philadelphia Eagles,0,323.63,"Oct 9, 8:15 PM EDT",-101,344,-435,344,-435,4.44,1.23,1.99,,,T199CB70EC49-SPR-A44197,,,,,Spread Favorite,0.5669,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:11:42,americanfootball_nfl,Philadelphia Eagles,New York Giants,Spread Away,Spread Favorite,"-110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-101,"Spread moved off the peak. Model 58.0% vs implied 50.3%. Recent movement: -110 → 110 → -101 (Down, -211¢ vs peak, ≥15¢ req)",1.91,2.1,1.99,3.3,New York Giants,Philadelphia Eagles,0,387.81,"Oct 9, 8:15 PM EDT",-101,344,-435,344,-435,4.44,1.23,1.99,,,T199CB758B17-SPR-682A44,,,,,Spread Favorite,0.5797,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:11:46,americanfootball_nfl,Philadelphia Eagles,New York Giants,Total Under,Under,"-111 → 101 → -105 (Down, -206¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-105,"Total showed a late reversal. Model 52.8% vs implied 51.3%. Recent movement: -111 → 101 → -105 (Down, -206¢ vs peak, ≥15¢ req)",1.9,2.01,1.95,3.3,Over,Under,0,80.04,"Oct 9, 8:15 PM EDT",-105,344,-435,344,-435,4.44,1.23,1.95,,,T199CB759A1C-TOT-2F81E0,,,,,Under,0.5284,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:16:49,americanfootball_nfl,Philadelphia Eagles,New York Giants,H2H Home,Underdog,"322 → 361 → 317 (Down, -44¢ vs peak, ≥40¢ req)",7.5,-7.5,41,317,"Underdog price suggests value. Reversal after a peak. Model 50.6% vs implied 24.0%. Recent movement: 322 → 361 → 317 (Down, -44¢ vs peak, ≥40¢ req)",4.22,4.61,4.17,0.2,New York Giants,New York Giants,1,876.4,"Oct 9, 8:17 PM EDT",317,327,-417,327,-417,4.27,1.24,4.17,,,T199CB7A3B00-H2H-F76C73,,,,,Underdog,0.5063,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:16:50,americanfootball_nfl,Philadelphia Eagles,New York Giants,Total Over,Over,"-103 → 103 → -105 (Down, -208¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-105,"Total showed a late reversal. Model 54.1% vs implied 51.3%. Recent movement: -103 → 103 → -105 (Down, -208¢ vs peak, ≥15¢ req)",1.97,2.03,1.95,0.2,Over,Over,1,143.14,"Oct 9, 8:17 PM EDT",-105,327,-417,327,-417,4.27,1.24,1.95,,,T199CB7A3E54-TOT-E5E0BA,,,,,Over,0.5407,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 20:16:50,americanfootball_nfl,Philadelphia Eagles,New York Giants,Total Under,Under,"-111 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",7.5,-7.5,41,-108,"Total showed a late reversal. Model 53.7% vs implied 51.8%. Recent movement: -111 → 101 → -108 (Down, -209¢ vs peak, ≥15¢ req)",1.9,2.01,1.93,0.2,Over,Under,0,98.27,"Oct 9, 8:17 PM EDT",-108,327,-417,327,-417,4.27,1.24,1.93,,,T199CB7A40D6-TOT-4CB920,,,,,Under,0.5371,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 21:07:10,baseball_mlb,Milwaukee Brewers,Chicago Cubs,H2H Away,Favorite,"107 → 109 → -111 (Down, -220¢ vs peak, ≥15¢ req)",1.5,-1.5,7,-111,"Reversal after a peak. Model 56.7% vs implied 52.6%. Recent movement: 107 → 109 → -111 (Down, -220¢ vs peak, ≥15¢ req)",2.07,2.09,1.9,0.8,Chicago Cubs,Milwaukee Brewers,0,216.12,"Oct 9, 9:08 PM EDT",-111,102,-112,102,-112,2.02,1.89,1.9,,,T199CBA85424-H2H-48D804,,,,,Favorite,0.5673,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 21:07:11,baseball_mlb,Milwaukee Brewers,Chicago Cubs,Total Over,Over,"103 → 109 → -112 (Down, -221¢ vs peak, ≥15¢ req)",1.5,-1.5,7,-112,"Total showed a late reversal. Model 56.3% vs implied 52.9%. Recent movement: 103 → 109 → -112 (Down, -221¢ vs peak, ≥15¢ req)",2.03,2.09,1.89,0.8,Under,Over,0,179.53,"Oct 9, 9:08 PM EDT",-112,102,-112,102,-112,2.02,1.89,1.89,,,T199CBA85897-TOT-4E3A8F,,,,,Over,0.5629,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 21:57:31,icehockey_nhl,Vegas Golden Knights,San Jose Sharks,Spread Away,Spread Underdog,"146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",1.5,-1.5,6.5,124,"Spread moved off the peak. Model 48.0% vs implied 44.6%. Recent movement: 146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",2.46,2.46,2.24,12.5,San Jose Sharks,Vegas Golden Knights,0,151.75,"Oct 9, 10:10 PM EDT",124,183,-208,183,-208,2.83,1.48,2.24,,,T199CBD66EA3-SPR-5AFDA3,,,,,Spread Underdog,0.48,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 22:02:36,icehockey_nhl,Vegas Golden Knights,San Jose Sharks,Spread Away,Spread Underdog,"146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",1.5,-1.5,6.5,124,"Spread moved off the peak. Model 49.7% vs implied 44.6%. Recent movement: 146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",2.46,2.46,2.24,7.4,San Jose Sharks,Vegas Golden Knights,0,227.31,"Oct 9, 10:10 PM EDT",124,183,-208,183,-208,2.83,1.48,2.24,,,T199CBDB15FA-SPR-AF86E2,,,,,Spread Underdog,0.4968,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-09 22:07:39,icehockey_nhl,Vegas Golden Knights,San Jose Sharks,Spread Away,Spread Underdog,"146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",1.5,-1.5,6.5,124,"Spread moved off the peak. Model 52.7% vs implied 44.6%. Recent movement: 146 → 146 → 124 (Down, -22¢ vs peak, ≥15¢ req)",2.46,2.46,2.24,2.4,San Jose Sharks,Vegas Golden Knights,0,364.58,"Oct 9, 10:10 PM EDT",124,183,-208,183,-208,2.83,1.48,2.24,,,T199CBDFB3B2-SPR-FB4D2E,,,,,Spread Underdog,0.5272,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:05:31,basketball_wnba,Las Vegas Aces,Phoenix Mercury,H2H Home,Favorite,"141 → 171 → -122 (Down, -293¢ vs peak, ≥20¢ req)",2,-2,164,-122,"Reversal after a peak. Model 57.4% vs implied 54.9%. Recent movement: 141 → 171 → -122 (Down, -293¢ vs peak, ≥20¢ req)",2.41,2.71,1.82,1.5,Las Vegas Aces,Phoenix Mercury,0,135.27,"Oct 10, 8:07 PM EDT",-122,-125,-125,-125,-125,1.8,1.8,1.82,,,T199D0963F8A-H2H-B9C658,,,,,Favorite,0.5738,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:05:33,basketball_wnba,Las Vegas Aces,Phoenix Mercury,H2H Away,Favorite,"141 → 171 → -122 (Down, -293¢ vs peak, ≥20¢ req)",2,-2,164,-122,"Reversal after a peak. Model 57.4% vs implied 54.9%. Recent movement: 141 → 171 → -122 (Down, -293¢ vs peak, ≥20¢ req)",2.41,2.71,1.82,1.5,Las Vegas Aces,Las Vegas Aces,1,135.27,"Oct 10, 8:07 PM EDT",-122,-125,-125,-125,-125,1.8,1.8,1.82,,,T199D09644D4-H2H-F340FE,,,,,Favorite,0.5738,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:30:43,americanfootball_ncaaf,Rutgers Scarlet Knights,Washington Huskies,H2H Home,Underdog,"288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",-9.5,9.5,61.5,286,"Underdog price suggests value. Reversal after a peak. Model 37.4% vs implied 25.9%. Recent movement: 288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",3.88,4.33,3.86,29.3,Washington Huskies,Washington Huskies,1,388.22,"Oct 10, 9:00 PM EDT",286,285,285,285,285,3.85,3.85,3.86,,,T199D0AD4F6E-H2H-7BFD41,,,,,Underdog,0.3741,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:30:44,americanfootball_ncaaf,Rutgers Scarlet Knights,Washington Huskies,H2H Away,Underdog,"288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",-9.5,9.5,61.5,286,"Underdog price suggests value. Reversal after a peak. Model 37.4% vs implied 25.9%. Recent movement: 288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",3.88,4.33,3.86,29.3,Washington Huskies,Rutgers Scarlet Knights,0,388.22,"Oct 10, 9:00 PM EDT",286,285,285,285,285,3.85,3.85,3.86,,,T199D0AD53E1-H2H-DF397F,,,,,Underdog,0.3741,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:35:46,americanfootball_ncaaf,Rutgers Scarlet Knights,Washington Huskies,H2H Home,Underdog,"288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",-9.5,9.5,61.5,286,"Underdog price suggests value. Reversal after a peak. Model 38.1% vs implied 25.9%. Recent movement: 288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",3.88,4.33,3.86,24.2,Washington Huskies,Washington Huskies,1,411.46,"Oct 10, 9:00 PM EDT",286,285,285,285,285,3.85,3.85,3.86,,,T199D0B1F28F-H2H-BEDEF6,,,,,Underdog,0.381,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
2025-10-10 20:35:47,americanfootball_ncaaf,Rutgers Scarlet Knights,Washington Huskies,H2H Away,Underdog,"288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",-9.5,9.5,61.5,286,"Underdog price suggests value. Reversal after a peak. Model 38.1% vs implied 25.9%. Recent movement: 288 → 333 → 286 (Down, -47¢ vs peak, ≥40¢ req)",3.88,4.33,3.86,24.2,Washington Huskies,Rutgers Scarlet Knights,0,411.46,"Oct 10, 9:00 PM EDT",286,285,285,285,285,3.85,3.85,3.86,,,T199D0B1F53D-H2H-70CF81,,,,,Underdog,0.381,,flat,0.65,NO,,,,,,,,,,,,,,,,,,,,
